24
BJP 北京
SHH 上海
TJP 天津
CCT 长春
CDW 成都
FZS 福州
GIW 贵阳
GZQ 广州
HBB 哈尔滨
HHC 呼和浩特
KMM 昆明
LZJ 兰州
NCG 南昌
NNZ 南宁
SYT 沈阳
WHN 武汉
XAY 西安
XNO 西宁
ZZF 郑州
DLT 大连
LZZ 柳州
SZQ 深圳
XCH 徐州
WAR 乌鲁木齐

1064
CZ6378 GZQ CCT 18:40 22:50 04:10 1970.0
CZ3403 GZQ CDW 07:05 09:30 02:25 900.0
CZ3401 GZQ CDW 08:00 10:30 02:30 1040.0
CZ3437 GZQ CDW 10:05 12:40 02:35 1430.0
CZ9928 GZQ CDW 10:25 12:55 02:30 1190.0
CZ3443 GZQ CDW 12:10 14:40 02:30 1190.0
CZ9437 GZQ CDW 13:10 15:40 02:30 1120.0
CZ3417 GZQ CDW 15:50 18:20 02:30 1190.0
CZ9924 GZQ CDW 17:05 19:35 02:30 1040.0
CZ3483 GZQ CDW 17:50 20:20 02:30 900.0
CZ3427 GZQ CDW 18:35 21:15 02:40 900.0
CZ3377 GZQ CDW 21:15 23:40 02:25 900.0
CZ9926 GZQ CDW 21:55 00:30 02:35 1040.0
CZ3505 GZQ FZS 07:20 09:05 01:45 1020.0
CZ3649 GZQ FZS 09:25 11:10 01:45 1020.0
CZ3877 GZQ FZS 14:50 16:35 01:45 1020.0
CZ3647 GZQ FZS 19:40 21:20 01:40 1020.0
CZ6296 GZQ GIW 08:30 10:15 01:45 700.0
CZ3662 GZQ GIW 10:35 12:20 01:45 700.0
CZ3692 GZQ GIW 13:55 15:45 01:50 700.0
CZ3082 GZQ GIW 20:50 22:35 01:45 530.0
CZ6462 GZQ GIW 22:15 23:55 01:40 440.0
CZ3615 GZQ HBB 08:20 12:30 04:10 2010.0
CZ3905 GZQ HBB 14:55 19:05 04:10 1990.0
CZ3623 GZQ HBB 19:05 23:20 04:15 1720.0
CZ6262 GZQ HBB 16:40 22:45 06:05 1720.0
CZ3197 GZQ HHC 06:30 09:50 03:20 1450.0
CZ3179 GZQ HHC 10:10 13:30 03:20 1650.0
CZ3481 GZQ KMM 07:00 09:25 02:25 710.0
CZ9549 GZQ KMM 07:35 10:05 02:30 1030.0
CZ3409 GZQ KMM 08:20 10:50 02:30 870.0
CZ9544 GZQ KMM 11:15 13:50 02:35 1280.0
CZ3415 GZQ KMM 11:35 14:15 02:40 1030.0
CZ3487 GZQ KMM 12:35 15:15 02:40 1030.0
CZ3407 GZQ KMM 13:55 16:35 02:40 1030.0
CZ9550 GZQ KMM 16:20 18:50 02:30 1280.0
CZ9382 GZQ KMM 16:55 19:25 02:30 1280.0
CZ9630 GZQ KMM 17:40 20:15 02:35 1280.0
CZ3489 GZQ KMM 18:30 21:05 02:35 1030.0
CZ9414 GZQ KMM 18:55 21:25 02:30 1280.0
CZ3419 GZQ KMM 21:25 23:55 02:30 790.0
CZ9569 GZQ KMM 22:10 00:40 02:30 1030.0
CZ3205 GZQ LZJ 08:45 12:00 03:15 1430.0
CZ3245 GZQ LZJ 11:40 16:10 04:30 1530.0
CZ3539 GZQ NCG 07:05 08:45 01:40 520.0
CZ3625 GZQ NCG 14:10 15:50 01:40 880.0
CZ3545 GZQ NCG 19:05 20:45 01:40 840.0
CZ3296 GZQ NNZ 10:10 11:50 01:40 800.0
CZ3294 GZQ NNZ 14:55 16:35 01:40 800.0
CZ3298 GZQ NNZ 21:40 23:20 01:40 800.0
CZ3601 GZQ SYT 08:05 11:45 03:40 1980.0
CZ3936 GZQ SYT 10:10 14:05 03:55 1980.0
CZ352 GZQ SYT 13:20 17:05 03:45 1980.0
CZ6368 GZQ SYT 15:30 19:20 03:50 1980.0
CZ6302 GZQ SYT 20:20 00:05 03:45 1980.0
CZ9482 GZQ WHN 06:50 08:40 01:50 7760.0
CZ3344 GZQ WHN 08:35 10:35 02:00 550.0
CZ659 GZQ WHN 11:30 13:25 01:55 570.0
CZ3168 GZQ WHN 13:15 15:10 01:55 480.0
CZ6589 GZQ WHN 18:30 20:25 01:55 460.0
CZ3367 GZQ WHN 22:05 23:55 01:50 540.0
CZ9090 GZQ XAY 06:40 09:15 02:35 970.0
CZ3203 GZQ XAY 09:05 11:50 02:45 1120.0
CZ3231 GZQ XAY 10:00 12:35 02:35 1120.0
CZ9380 GZQ XAY 11:10 13:40 02:30 1200.0
CZ3211 GZQ XAY 11:50 14:35 02:45 970.0
CZ9634 GZQ XAY 13:25 16:00 02:35 1200.0
CZ3217 GZQ XAY 14:30 17:00 02:30 1120.0
CZ3201 GZQ XAY 16:25 19:00 02:35 1280.0
CZ3207 GZQ XAY 19:50 22:20 02:30 1540.0
CZ9797 GZQ XAY 19:50 22:20 02:30 1200.0
CZ3215 GZQ XAY 20:50 23:30 02:40 970.0
CZ9074 GZQ XAY 23:10 01:45 02:35 970.0
CZ3249 GZQ XNO 06:30 10:10 03:40 2000.0
CZ3129 GZQ XNO 08:15 13:05 04:50 2440.0
CZ3960 GZQ ZZF 07:35 10:00 02:25 1020.0
CZ3972 GZQ ZZF 09:15 11:40 02:25 1300.0
CZ3392 GZQ ZZF 11:25 13:50 02:25 1020.0
CZ3195 GZQ ZZF 12:35 14:55 02:20 1090.0
CZ362 GZQ ZZF 13:35 16:00 02:25 1020.0
CZ3394 GZQ ZZF 16:40 19:15 02:35 1410.0
CZ3396 GZQ ZZF 18:35 21:10 02:35 1020.0
CZ3390 GZQ ZZF 21:45 00:10 02:25 1020.0
CZ3604 GZQ DLT 08:10 11:35 03:25 1530.0
CZ3608 GZQ DLT 10:05 13:35 03:30 1530.0
CZ6322 GZQ DLT 12:35 16:10 03:35 1530.0
CZ6468 GZQ DLT 21:20 00:45 03:25 1750.0
CZ3257 GZQ XCH 16:00 18:20 02:20 1430.0
CZ3635 GZQ XCH 07:05 10:50 03:45 1430.0
CZ6886 GZQ WAR 08:10 13:30 05:20 1740.0
CZ6958 GZQ WAR 13:10 18:30 05:20 1740.0
CZ6888 GZQ WAR 15:50 21:10 05:20 1740.0
CZ6980 GZQ WAR 17:20 22:40 05:20 1740.0
CZ6884 GZQ WAR 19:15 00:35 05:20 1740.0
CZ6201 HBB BJP 07:45 09:45 02:00 820.0
CZ6219 HBB BJP 08:20 10:20 02:00 820.0
CZ6658 HBB BJP 14:05 16:05 02:00 1120.0
CZ6217 HBB BJP 14:40 16:45 02:05 930.0
CZ6203 HBB BJP 16:55 18:55 02:00 930.0
CZ9728 HBB BJP 17:00 19:00 02:00 920.0
CZ6267 HBB BJP 17:50 19:55 02:05 1120.0
CZ9740 HBB BJP 22:15 00:20 02:05 740.0
CZ9457 HBB SHH 08:35 13:15 04:40 1100.0
CZ9450 HBB SHH 14:55 19:50 04:55 1100.0
CZ3126 HBB TJP 19:40 21:45 02:05 640.0
CZ6255 HBB CDW 11:55 18:05 06:10 1460.0
CZ9066 HBB CDW 17:25 23:35 06:10 1950.0
CZ6170 HBB GIW 15:30 23:20 07:50 1240.0
CZ3624 HBB GZQ 08:10 12:50 04:40 1950.0
CZ3616 HBB GZQ 13:15 17:45 04:30 1950.0
CZ3906 HBB GZQ 20:15 00:45 04:30 1680.0
CZ6261 HBB GZQ 09:30 15:35 06:05 2850.0
CZ5896 HBB HHC 11:50 15:55 04:05 870.0
CZ5888 HBB HHC 19:20 23:15 03:55 730.0
CZ6318 HBB NNZ 16:35 22:40 06:05 1410.0
CZ6318 HBB WHN 16:35 19:45 03:10 1680.0
CZ3632 HBB WHN 13:50 19:00 05:10 1480.0
CZ9066 HBB XAY 17:25 20:45 03:20 1500.0
CZ6255 HBB ZZF 11:55 14:55 03:00 1180.0
CZ6360 HBB ZZF 16:40 19:40 03:00 1010.0
CZ6273 HBB SZQ 08:30 13:00 04:30 2150.0
CZ6482 HBB SZQ 20:15 00:50 04:35 1350.0
CZ3743 HBB SZQ 09:00 15:50 06:50 1880.0
CZ6211 HBB SZQ 17:45 23:50 06:05 1620.0
CZ6285 HBB WAR 08:00 15:30 07:30 2620.0
CZ9009 HHC SHH 21:00 23:45 02:45 1190.0
CZ6182 HHC CCT 19:45 21:45 02:00 770.0
CZ3198 HHC GZQ 10:40 13:45 03:05 1360.0
CZ3180 HHC GZQ 14:55 18:00 03:05 1550.0
CZ5895 HHC HBB 07:25 10:55 03:30 660.0
CZ5887 HHC HBB 14:25 18:05 03:40 730.0
CZ6664 HHC SYT 14:30 16:25 01:55 1130.0
CZ5807 HHC XNO 10:40 12:40 02:00 770.0
CZ6335 HHC ZZF 08:00 09:30 01:30 200.0
CZ5808 HHC DLT 15:50 17:30 01:40 630.0
CZ6335 HHC SZQ 08:00 12:50 04:50 1030.0
CZ6181 HHC WAR 11:15 14:45 03:30 2140.0
CZ9531 KMM BJP 08:30 12:00 03:30 1990.0
CZ3998 KMM BJP 09:15 12:35 03:20 1100.0
CZ9529 KMM BJP 11:50 15:15 03:25 2370.0
CZ3902 KMM BJP 13:45 17:15 03:30 1100.0
CZ9525 KMM BJP 16:00 19:25 03:25 1990.0
CZ9536 KMM BJP 17:20 20:45 03:25 1990.0
CZ6160 KMM BJP 20:05 23:30 03:25 1100.0
CZ9533 KMM BJP 20:10 23:30 03:20 1610.0
CZ9674 KMM BJP 21:00 00:30 03:30 1990.0
CZ9575 KMM SHH 08:00 11:20 03:20 1190.0
CZ9103 KMM SHH 09:00 12:10 03:10 1660.0
CZ9578 KMM SHH 12:00 15:10 03:10 1900.0
CZ9795 KMM SHH 15:00 18:10 03:10 2340.0
CZ9580 KMM SHH 17:30 20:45 03:15 2340.0
CZ9793 KMM SHH 20:20 23:40 03:20 2340.0
CZ8510 KMM CCT 08:10 14:40 06:30 1420.0
CZ6460 KMM CCT 16:10 22:10 06:00 1870.0
CZ9590 KMM CDW 08:00 09:35 01:35 650.0
CZ9594 KMM CDW 09:00 10:40 01:40 890.0
CZ9567 KMM CDW 10:35 12:20 01:45 890.0
CZ9592 KMM CDW 11:00 12:35 01:35 890.0
CZ9598 KMM CDW 16:30 18:05 01:35 1000.0
CZ9596 KMM CDW 19:55 21:35 01:40 890.0
CZ9557 KMM CDW 20:50 22:30 01:40 890.0
CZ3420 KMM GZQ 07:35 09:40 02:05 870.0
CZ9543 KMM GZQ 08:00 10:15 02:15 1030.0
CZ3410 KMM GZQ 11:55 14:05 02:10 1030.0
CZ9677 KMM GZQ 13:05 15:10 02:05 1030.0
CZ9741 KMM GZQ 13:35 15:50 02:15 1280.0
CZ3482 KMM GZQ 14:10 16:15 02:05 870.0
CZ3416 KMM GZQ 15:00 17:15 02:15 1030.0
CZ9548 KMM GZQ 15:35 17:45 02:10 1280.0
CZ3408 KMM GZQ 17:35 19:40 02:05 710.0
CZ9568 KMM GZQ 18:50 21:00 02:10 1280.0
CZ3488 KMM GZQ 20:10 22:20 02:10 870.0
CZ3490 KMM GZQ 22:10 00:15 02:05 500.0
CZ9631 KMM GZQ 23:15 01:25 02:10 1030.0
CZ3864 KMM NNZ 21:10 22:25 01:15 610.0
CZ6416 KMM SYT 20:05 01:55 05:50 1180.0
CZ3541 KMM WHN 07:55 10:05 02:10 580.0
CZ9188 KMM WHN 11:20 13:40 02:20 580.0
CZ6426 KMM WHN 13:55 16:10 02:15 720.0
CZ3470 KMM WHN 17:15 19:25 02:10 600.0
CZ6978 KMM WHN 21:50 00:15 02:25 580.0
CZ9541 KMM XAY 18:10 20:25 02:15 800.0
CZ6416 KMM XAY 20:05 22:15 02:10 580.0
CZ9539 KMM XAY 21:30 23:40 02:10 800.0
CZ9556 KMM XNO 10:20 13:00 02:40 1060.0
CZ3496 KMM ZZF 17:40 20:35 02:55 820.0
CZ6370 KMM ZZF 21:00 23:45 02:45 910.0
CZ6602 KMM ZZF 22:10 00:55 02:45 1880.0
CZ6426 KMM DLT 13:55 19:35 05:40 1240.0
CZ6294 KMM DLT 17:50 23:30 05:40 1140.0
CZ5598 KMM DLT 19:05 00:05 05:00 1320.0
CZ9561 KMM SZQ 10:00 12:10 02:10 780.0
CZ3460 KMM SZQ 11:35 13:45 02:10 670.0
CZ9559 KMM SZQ 14:00 16:10 02:10 1530.0
CZ9564 KMM SZQ 22:00 00:10 02:10 1090.0
CZ6924 KMM SZQ 22:20 00:25 02:05 610.0
CZ6950 KMM WAR 17:45 00:40 06:55 1640.0
CZ9137 LZJ BJP 07:50 10:10 02:20 1040.0
CZ9030 LZJ BJP 10:30 12:55 02:25 1040.0
CZ9139 LZJ BJP 15:25 17:45 02:20 1390.0
CZ9141 LZJ BJP 19:10 21:35 02:25 1390.0
CZ9181 LZJ SHH 17:55 20:40 02:45 1400.0
CZ8246 LZJ CCT 18:50 23:30 04:40 1270.0
CZ3788 LZJ GIW 17:35 19:30 01:55 520.0
CZ3206 LZJ GZQ 13:00 16:05 03:05 1530.0
CZ3246 LZJ GZQ 17:05 21:40 04:35 1430.0
CZ3276 LZJ NNZ 13:20 18:00 04:40 1040.0
CZ6492 LZJ SYT 20:10 23:00 02:50 950.0
CZ3664 LZJ WHN 15:35 17:35 02:00 810.0
CZ3276 LZJ XAY 13:20 14:25 01:05 420.0
CZ6450 LZJ DLT 12:25 16:35 04:10 960.0
CZ3664 LZJ SZQ 15:35 20:30 04:55 1070.0
CZ6929 LZJ WAR 11:45 14:30 02:45 890.0
CZ6491 LZJ WAR 13:00 15:45 02:45 1070.0
CZ6035 LZJ WAR 13:55 16:35 02:40 1070.0
CZ9289 NCG BJP 07:00 09:35 02:35 .0
CZ9299 NCG BJP 14:05 16:40 02:35 1430.0
CZ9291 NCG BJP 19:50 22:25 02:35 1430.0
CZ9475 NCG SHH 14:40 16:15 01:35 760.0
CZ3989 NCG CCT 13:45 16:45 03:00 1850.0
CZ3540 NCG GZQ 09:55 11:35 01:40 880.0
CZ3626 NCG GZQ 16:40 18:20 01:40 770.0
CZ3546 NCG GZQ 21:35 23:15 01:40 680.0
CZ9439 NCG SYT 07:05 12:20 05:15 1610.0
CZ9045 NCG XAY 06:45 08:45 02:00 1140.0
CZ9711 NCG XAY 22:20 00:10 01:50 570.0
CZ3771 NCG DLT 11:10 13:20 02:10 1460.0
CZ3584 NCG SZQ 18:20 20:05 01:45 850.0
CZ3990 NCG SZQ 21:25 23:10 01:45 650.0
CZ3277 NNZ BJP 07:40 10:50 03:10 940.0
CZ3285 NNZ BJP 12:40 15:55 03:15 1020.0
CZ6283 NNZ BJP 17:50 21:05 03:15 850.0
CZ3261 NNZ SHH 09:30 12:10 02:40 870.0
CZ6380 NNZ CCT 16:15 22:45 06:30 1650.0
CZ3241 NNZ CDW 18:25 20:20 01:55 1090.0
CZ5934 NNZ GIW 11:55 14:05 02:10 470.0
CZ3295 NNZ GZQ 08:00 09:10 01:10 800.0
CZ3293 NNZ GZQ 12:40 13:55 01:15 800.0
CZ3297 NNZ GZQ 20:10 21:30 01:20 800.0
CZ6317 NNZ HBB 09:30 15:30 06:00 1410.0
CZ3863 NNZ KMM 18:35 20:00 01:25 270.0
CZ3275 NNZ LZJ 08:00 12:35 04:35 970.0
CZ6363 NNZ SYT 09:00 14:45 05:45 1520.0
CZ6317 NNZ WHN 09:30 11:20 01:50 440.0
CZ3342 NNZ WHN 20:50 22:40 01:50 500.0
CZ3275 NNZ XAY 08:00 10:15 02:15 770.0
CZ3480 NNZ ZZF 20:00 00:20 04:20 690.0
CZ3273 NNZ SZQ 08:00 09:25 01:25 320.0
CZ3237 NNZ SZQ 20:00 21:30 01:30 410.0
CZ6797 NNZ WAR 08:30 15:25 06:55 2800.0
CZ6938 NNZ WAR 16:20 23:20 07:00 2800.0
CZ6101 SYT BJP 08:00 09:40 01:40 990.0
CZ6103 SYT BJP 10:10 11:50 01:40 1120.0
CZ6105 SYT BJP 15:20 17:05 01:45 1120.0
CZ6109 SYT BJP 19:30 21:10 01:40 1120.0
CZ6115 SYT BJP 20:30 22:15 01:45 990.0
CZ6401 SYT CDW 09:05 12:50 03:45 1760.0
CZ6440 SYT CDW 16:20 21:50 05:30 1050.0
CZ6409 SYT CDW 18:45 23:55 05:10 1050.0
CZ6451 SYT GIW 08:05 13:50 05:45 1430.0
CZ3656 SYT GIW 14:30 20:15 05:45 1190.0
CZ6301 SYT GZQ 08:20 12:20 04:00 1940.0
CZ6367 SYT GZQ 10:30 14:25 03:55 1940.0
CZ351 SYT GZQ 13:10 17:05 03:55 1940.0
CZ3602 SYT GZQ 15:40 19:35 03:55 1940.0
CZ3935 SYT GZQ 18:30 22:25 03:55 1700.0
CZ6663 SYT HHC 07:40 09:35 01:55 4520.0
CZ6415 SYT KMM 12:25 19:05 06:40 1470.0
CZ6491 SYT LZJ 09:00 12:10 03:10 1860.0
CZ9467 SYT NCG 18:20 23:45 05:25 1220.0
CZ6364 SYT NNZ 15:45 21:55 06:10 1420.0
CZ6303 SYT WHN 13:25 16:15 02:50 1010.0
CZ6519 SYT XAY 09:15 12:20 03:05 820.0
CZ9612 SYT XAY 10:00 13:15 03:15 1380.0
CZ6415 SYT XAY 12:25 15:40 03:15 1600.0
CZ6413 SYT XAY 15:40 19:50 04:10 730.0
CZ6440 SYT ZZF 16:20 18:50 02:30 600.0
CZ6560 SYT ZZF 17:20 19:50 02:30 540.0
CZ6309 SYT SZQ 11:55 16:05 04:10 1700.0
CZ6386 SYT SZQ 14:10 18:10 04:00 1700.0
CZ6311 SYT SZQ 08:05 13:40 05:35 1460.0
CZ6303 SYT SZQ 13:25 19:10 05:45 1460.0
CZ6491 SYT WAR 09:00 15:45 06:45 2850.0
CZ6495 SYT WAR 17:15 23:45 06:30 2030.0
CZ3117 WHN BJP 07:40 09:35 01:55 1650.0
CZ9148 WHN BJP 08:20 10:20 02:00 1770.0
CZ9156 WHN BJP 15:45 17:45 02:00 1770.0
CZ3139 WHN BJP 16:00 17:55 01:55 1470.0
CZ9152 WHN BJP 18:00 19:55 01:55 1480.0
CZ9154 WHN BJP 19:25 21:30 02:05 1770.0
CZ6605 WHN BJP 22:25 00:20 01:55 940.0
CZ9191 WHN SHH 08:25 09:55 01:30 1440.0
CZ9195 WHN SHH 12:35 14:10 01:35 1440.0
CZ9723 WHN SHH 13:20 14:55 01:35 1560.0
CZ9173 WHN SHH 16:40 18:15 01:35 1560.0
CZ9661 WHN SHH 17:15 18:50 01:35 1560.0
CZ9659 WHN SHH 18:35 20:10 01:35 1560.0
CZ3168 WHN TJP 16:10 18:00 01:50 780.0
CZ3987 WHN CCT 11:30 14:25 02:55 1730.0
CZ6651 WHN CCT 12:30 15:35 03:05 1450.0
CZ3447 WHN CDW 07:50 09:55 02:05 860.0
CZ3441 WHN CDW 18:50 21:05 02:15 1050.0
CZ3423 WHN GIW 08:00 09:35 01:35 600.0
CZ6281 WHN GIW 14:25 16:05 01:40 800.0
CZ3786 WHN GIW 15:30 17:15 01:45 800.0
CZ3368 WHN GZQ 08:05 09:45 01:40 1940.0
CZ356 WHN GZQ 12:10 14:00 01:50 960.0
CZ9483 WHN GZQ 15:35 17:30 01:55 960.0
CZ3345 WHN GZQ 15:40 17:25 01:45 960.0
CZ6590 WHN GZQ 19:40 21:25 01:45 660.0
CZ6317 WHN HBB 12:25 15:30 03:05 2050.0
CZ3631 WHN HBB 07:45 12:50 05:05 1560.0
CZ6425 WHN KMM 10:40 12:50 02:10 1270.0
CZ3469 WHN KMM 13:50 16:15 02:25 1270.0
CZ6977 WHN KMM 18:25 20:50 02:25 960.0
CZ9187 WHN KMM 19:55 22:10 02:15 960.0
CZ3542 WHN KMM 21:55 00:15 02:20 960.0
CZ3663 WHN LZJ 12:25 14:35 02:10 960.0
CZ3341 WHN NNZ 14:10 16:05 01:55 1180.0
CZ6318 WHN NNZ 20:45 22:40 01:55 500.0
CZ6761 WHN SYT 13:05 15:50 02:45 1060.0
CZ6304 WHN SYT 23:05 01:45 02:40 1030.0
CZ9585 WHN XAY 09:30 10:55 01:25 1340.0
CZ3761 WHN XAY 11:00 12:30 01:30 1140.0
CZ6628 WHN XAY 17:00 18:40 01:40 860.0
CZ6513 WHN DLT 12:15 14:35 02:20 1490.0
CZ6426 WHN DLT 17:10 19:35 02:25 1490.0
CZ6282 WHN DLT 19:35 21:50 02:15 1490.0
CZ9519 WHN SZQ 08:00 09:45 01:45 1900.0
CZ3355 WHN SZQ 16:05 17:50 01:45 960.0
CZ6303 WHN SZQ 17:20 19:10 01:50 960.0
CZ3664 WHN SZQ 18:40 20:30 01:50 1150.0
CZ3912 WHN SZQ 21:55 23:55 02:00 1150.0
CZ6547 WHN WAR 10:45 15:10 04:25 2020.0
CZ3911 WHN WAR 11:25 15:50 04:25 1890.0
CZ6940 WHN WAR 20:05 00:30 04:25 1620.0
CZ9624 XAY BJP 08:00 09:55 01:55 1440.0
CZ3174 XAY BJP 10:10 12:05 01:55 1760.0
CZ9555 XAY BJP 12:00 14:00 02:00 1760.0
CZ9517 XAY BJP 14:00 15:55 01:55 1850.0
CZ9473 XAY BJP 16:00 17:55 01:55 1850.0
CZ9627 XAY BJP 17:20 19:25 02:05 1850.0
CZ9602 XAY BJP 18:00 19:55 01:55 1850.0
CZ6947 XAY BJP 21:15 23:15 02:00 910.0
CZ9626 XAY BJP 21:25 23:15 01:50 1440.0
CZ9625 XAY BJP 22:30 00:25 01:55 1170.0
CZ9706 XAY SHH 10:00 12:15 02:15 1260.0
CZ9694 XAY SHH 12:00 14:15 02:15 850.0
CZ9035 XAY SHH 16:00 18:20 02:20 850.0
CZ9098 XAY SHH 19:30 21:40 02:10 1390.0
CZ6570 XAY TJP 13:50 15:50 02:00 1080.0
CZ5929 XAY TJP 06:55 10:25 03:30 530.0
CZ9671 XAY CCT 12:55 16:10 03:15 1360.0
CZ6570 XAY CCT 13:50 18:45 04:55 1550.0
CZ9099 XAY CDW 07:35 09:15 01:40 890.0
CZ6433 XAY CDW 10:45 12:25 01:40 890.0
CZ6249 XAY CDW 16:55 18:35 01:40 2840.0
CZ9100 XAY CDW 20:10 22:00 01:50 890.0
CZ9066 XAY CDW 21:50 23:35 01:45 890.0
CZ9609 XAY FZS 12:25 15:05 02:40 1240.0
CZ9073 XAY GZQ 07:30 10:10 02:40 1200.0
CZ3216 XAY GZQ 08:00 10:40 02:40 1540.0
CZ9635 XAY GZQ 09:30 12:25 02:55 1200.0
CZ3220 XAY GZQ 11:00 13:40 02:40 1120.0
CZ3204 XAY GZQ 13:00 15:45 02:45 1540.0
CZ3232 XAY GZQ 14:00 16:45 02:45 950.0
CZ3212 XAY GZQ 16:00 18:45 02:45 950.0
CZ9798 XAY GZQ 16:05 18:45 02:40 1200.0
CZ3208 XAY GZQ 17:00 19:45 02:45 950.0
CZ3218 XAY GZQ 18:00 20:45 02:45 1120.0
CZ9381 XAY GZQ 19:00 21:55 02:55 1200.0
CZ3202 XAY GZQ 20:00 22:45 02:45 950.0
CZ9089 XAY GZQ 22:30 01:10 02:40 970.0
CZ9065 XAY HBB 13:40 16:40 03:00 1980.0
CZ9542 XAY KMM 14:45 17:10 02:25 1260.0
CZ6415 XAY KMM 16:50 19:05 02:15 1200.0
CZ9540 XAY KMM 18:15 20:30 02:15 950.0
CZ3275 XAY LZJ 11:25 12:35 01:10 2100.0
CZ9046 XAY NCG 14:30 16:30 02:00 910.0
CZ9710 XAY NCG 19:25 21:25 02:00 570.0
CZ3276 XAY NNZ 15:25 18:00 02:35 870.0
CZ9611 XAY SYT 06:30 09:15 02:45 1380.0
CZ6520 XAY SYT 13:25 16:05 02:40 1150.0
CZ6416 XAY SYT 23:15 01:55 02:40 830.0
CZ6414 XAY SYT 20:55 00:55 04:00 1680.0
CZ9584 XAY WHN 06:40 08:25 01:45 910.0
CZ6627 XAY WHN 08:50 10:30 01:40 610.0
CZ3762 XAY WHN 13:35 15:05 01:30 610.0
CZ9083 XAY XNO 08:05 09:35 01:30 3400.0
CZ3213 XAY XNO 12:15 13:45 01:30 850.0
CZ9067 XAY DLT 13:20 15:50 02:30 1060.0
CZ6434 XAY DLT 15:55 18:10 02:15 1060.0
CZ6966 XAY DLT 21:20 23:50 02:30 580.0
CZ5949 XAY DLT 16:40 20:10 03:30 1410.0
CZ9109 XAY LZZ 12:45 15:20 02:35 1330.0
CZ3280 XAY SZQ 07:10 09:55 02:45 1140.0
CZ9820 XAY SZQ 09:45 12:35 02:50 1280.0
CZ3226 XAY SZQ 09:55 12:40 02:45 1140.0
CZ6594 XAY SZQ 15:40 18:35 02:55 1140.0
CZ3214 XAY SZQ 16:50 19:40 02:50 1140.0
CZ9087 XAY SZQ 07:30 11:35 04:05 1280.0
CZ6965 XAY WAR 12:35 16:10 03:35 1530.0
CZ6960 XAY WAR 19:20 22:55 03:35 2200.0
CZ6306 XAY WAR 21:20 00:55 03:35 1480.0
CZ9003 XNO BJP 07:10 09:35 02:25 2080.0
CZ6994 XNO BJP 10:30 12:55 02:25 1620.0
CZ9146 XNO BJP 15:30 18:05 02:35 1600.0
CZ6992 XNO BJP 21:55 00:30 02:35 450.0
CZ3250 XNO GZQ 11:00 14:15 03:15 2440.0
CZ3130 XNO GZQ 13:55 18:40 04:45 1760.0
CZ5808 XNO HHC 13:20 15:10 01:50 1290.0
CZ9554 XNO KMM 07:05 09:20 02:15 760.0
CZ3214 XNO XAY 14:30 15:50 01:20 520.0
CZ9084 XNO XAY 18:05 19:30 01:25 520.0
CZ8586 XNO ZZF 15:20 17:15 01:55 400.0
CZ5808 XNO DLT 13:20 17:30 04:10 1780.0
CZ3214 XNO SZQ 14:30 19:40 05:10 1560.0
CZ3629 XNO WAR 16:55 19:30 02:35 4440.0
CZ3591 ZZF SHH 07:45 09:30 01:45 980.0
CZ9408 ZZF SHH 11:00 12:45 01:45 990.0
CZ3597 ZZF SHH 18:05 19:45 01:40 980.0
CZ3737 ZZF CCT 12:15 14:50 02:35 1220.0
CZ3473 ZZF CDW 07:15 09:20 02:05 840.0
CZ3471 ZZF CDW 12:40 14:40 02:00 1110.0
CZ6255 ZZF CDW 15:55 18:05 02:10 1110.0
CZ6440 ZZF CDW 19:50 21:50 02:00 1110.0
CZ6917 ZZF FZS 14:15 16:20 02:05 1080.0
CZ3475 ZZF GIW 08:10 12:15 04:05 1350.0
CZ5826 ZZF GIW 18:40 22:05 03:25 820.0
CZ3641 ZZF GIW 19:05 23:20 04:15 820.0
CZ3391 ZZF GZQ 08:05 10:20 02:15 1410.0
CZ3971 ZZF GZQ 09:05 11:30 02:25 1410.0
CZ3393 ZZF GZQ 13:10 15:35 02:25 1410.0
CZ3395 ZZF GZQ 15:05 17:20 02:15 1410.0
CZ361 ZZF GZQ 16:25 18:35 02:10 1410.0
CZ3389 ZZF GZQ 18:25 20:40 02:15 1410.0
CZ3959 ZZF GZQ 19:35 21:50 02:15 1410.0
CZ3196 ZZF GZQ 21:00 23:15 02:15 1410.0
CZ6359 ZZF HBB 13:15 15:50 02:35 1340.0
CZ6256 ZZF HBB 22:15 00:50 02:35 850.0
CZ6478 ZZF HHC 21:55 23:20 01:25 560.0
CZ6369 ZZF KMM 13:00 15:50 02:50 2160.0
CZ3495 ZZF KMM 13:55 16:40 02:45 1880.0
CZ6601 ZZF KMM 18:20 21:05 02:45 1150.0
CZ3479 ZZF NNZ 14:30 19:15 04:45 1110.0
CZ6439 ZZF SYT 13:25 15:30 02:05 980.0
CZ6559 ZZF SYT 14:00 16:20 02:20 1380.0
CZ8585 ZZF XNO 07:45 09:50 02:05 1440.0
CZ3975 ZZF SZQ 08:00 10:20 02:20 1420.0
CZ6335 ZZF SZQ 10:30 12:50 02:20 3730.0
CZ6477 ZZF SZQ 14:50 17:05 02:15 1420.0
CZ3973 ZZF SZQ 17:50 20:20 02:30 1010.0
CZ3618 ZZF SZQ 20:20 22:45 02:25 1010.0
CZ6645 ZZF WAR 08:00 12:25 04:25 2560.0
CZ6661 ZZF WAR 11:30 15:40 04:10 2070.0
